8.647569416098122019e-08 5.187426722841337323e-06 5.541950486076530069e-06 5.781440108876267914e-07 1.027149636456670123e-07 9.475716638007725123e-07 2.472223172844678629e-07 9.999490976333618164e-01 2.255087672153877065e-08 3.806349923252128065e-05
1.898805294331395999e-06 5.351994332158938050e-06 9.999191761016845703e-01 4.506444383878260851e-06 9.867368788718522410e-08 3.100372225617320510e-08 2.802616165809013182e-07 5.310374945111107081e-06 6.311470497166737914e-05 1.968992933143454138e-07
1.000000000000000000e+00 1.470188879491851619e-12 1.963977425134544319e-09 1.246110961812540996e-12 1.933238291673688991e-12 1.229418927772840675e-10 5.794609236886572035e-10 1.539345040324491265e-10 2.034751256374534023e-10 6.821636311382661688e-11
6.744034180883318186e-06 1.925267424667254090e-04 6.607399322092533112e-03 1.363774645142257214e-04 4.148858351982198656e-05 1.537800926598720253e-06 1.919229646318854066e-07 9.919165968894958496e-01 4.314091256674146280e-06 1.092774444259703159e-03
3.196438046870753169e-05 8.180489203368779272e-06 5.550919581764901523e-07 2.044235088760615326e-06 1.062953651853604242e-05 1.345458003925159574e-04 9.994897842407226562e-01 6.516073369766672840e-08 2.917391539085656404e-04 3.045661833311896771e-05
2.285780152305960655e-03 9.422413706779479980e-01 2.813915722072124481e-03 4.221404902637004852e-03 2.108857501298189163e-03 3.017046023160219193e-03 3.677565604448318481e-03 2.143241651356220245e-02 1.068212091922760010e-02 7.519484497606754303e-03
9.598172269761562347e-03 6.771386135369539261e-03 1.415201928466558456e-03 4.471445828676223755e-02 9.802935644984245300e-03 7.727747559547424316e-01 1.386693120002746582e-01 1.059145550243556499e-03 7.495334371924400330e-03 7.699359208345413208e-03
5.922462498718361612e-13 3.779533130909840111e-09 7.204702390239958731e-10 1.000000000000000000e+00 6.113752299558017356e-12 3.867282671876637323e-08 1.390081626195804887e-12 3.737322951113952740e-10 2.624525707872749081e-09 7.630175380413106723e-10
2.594343968667089939e-04 5.636876448988914490e-02 1.845916546881198883e-02 1.146695576608181000e-03 2.127983607351779938e-03 5.680689937435090542e-04 1.634744927287101746e-03 1.220325822941958904e-03 9.169297814369201660e-01 1.284986035898327827e-03
4.809528491023229435e-07 9.994167089462280273e-01 3.583967895792739000e-07 2.413822949165478349e-05 1.268199230253230780e-05 1.303041790379211307e-05 4.411647296365117654e-06 9.916588169289752841e-05 2.930264781753066927e-05 3.996940213255584240e-04
3.308983195893233642e-06 1.145689657278126106e-05 3.594017243813141249e-07 2.027195179834961891e-03 2.317600446986034513e-04 9.956133365631103516e-01 4.368843292468227446e-05 2.363967905694153160e-05 4.449359403224661946e-05 2.000656444579362869e-03
7.565772533416748047e-02 4.960659518837928772e-02 9.704419225454330444e-02 2.155272215604782104e-01 3.265485912561416626e-02 1.412556022405624390e-01 1.294679790735244751e-01 1.589270979166030884e-01 4.987542703747749329e-02 4.998333007097244263e-02
4.366727080196142197e-03 1.097801420837640762e-02 8.215595036745071411e-03 1.287836022675037384e-02 2.303898036479949951e-01 1.629565842449665070e-02 1.031215116381645203e-02 4.075185954570770264e-02 1.787263713777065277e-02 6.479391455650329590e-01
1.448816146876197308e-05 9.992839694023132324e-01 1.043590964400209486e-05 1.942548442457336932e-05 9.276996024709660560e-06 3.109069075435400009e-05 2.757662878138944507e-05 4.772613101522438228e-05 4.776087589561939240e-04 7.833480776753276587e-05
9.989467263221740723e-01 9.722946560941636562e-04 1.264040861315152142e-06 5.980412538519885857e-07 6.498597571180653176e-08 1.795015407424216392e-07 1.704491410237096716e-06 6.760196265531703830e-05 2.192462488892488182e-06 7.336027920246124268e-06
1.147589087486267090e-02 1.467476785182952881e-02 4.077492654323577881e-01 5.300251767039299011e-02 4.109059274196624756e-02 6.307001691311597824e-03 7.183310110121965408e-03 2.779520116746425629e-02 3.928197920322418213e-01 3.790167719125747681e-02
