6.437708321982427151e-08 5.154421614861348644e-06 4.626229565474204719e-05 9.946234058588743210e-06 8.407006930610805284e-07 4.571006684273015708e-07 5.248244505651200598e-08 9.998643398284912109e-01 1.448456714570056647e-07 7.282975275302305818e-05
3.124965815004543401e-07 1.030427142723056022e-06 9.999128580093383789e-01 5.938932372373528779e-05 8.900007841816659493e-09 1.241131428741937270e-07 1.608828483767865691e-06 1.602604424988385290e-05 8.501040611008647829e-06 1.585981550533688278e-07
1.000000000000000000e+00 8.337387651471440952e-16 7.341524848984704033e-13 7.512123112148397230e-14 2.638946732577002185e-13 2.516505240139372407e-14 3.116409582649970478e-13 4.053739088112282007e-14 1.126556400249389966e-11 3.663816645904649505e-12
7.032360116454583476e-08 8.423688996117562056e-05 1.803534687496721745e-04 1.279647403862327337e-05 1.585689091143649421e-07 4.235516470885158924e-08 1.442833053033609758e-08 9.997075200080871582e-01 6.113955919317959342e-07 1.425963182555278763e-05
4.227975693993357709e-07 9.932527973433025181e-07 6.820120233896886930e-06 1.913082769533502869e-06 2.459162533341441303e-05 5.251604598015546799e-04 9.993423819541931152e-01 1.856156330859448644e-07 9.477584535488858819e-05 2.827695425366982818e-06
1.902246731333434582e-04 9.743535518646240234e-01 2.710743807256221771e-03 2.735774731263518333e-03 6.043494213372468948e-04 5.457319784909486771e-04 1.996080973185598850e-04 1.155680604279041290e-02 4.749989602714776993e-03 2.353271935135126114e-03
1.051091705448925495e-03 3.869849388138391078e-05 6.868806667625904083e-04 4.179714247584342957e-03 1.943809795193374157e-03 8.739048838615417480e-01 1.154273897409439087e-01 4.004455331596545875e-05 1.549922861158847809e-03 1.177671598270535469e-03
4.446386165954754367e-16 7.501259812955907158e-13 1.113367904814754894e-11 1.000000000000000000e+00 3.341467049887067442e-14 1.772610253025774796e-10 1.590654606593638540e-15 2.040747432152656415e-11 8.500040948877796154e-13 1.854078696128524939e-11
1.264357063490706423e-09 1.288642943109152839e-05 6.649795977864414454e-06 3.580586280804709531e-06 4.928043306762219800e-09 4.793161565430636983e-07 4.252536029980547028e-07 1.383986703018535991e-09 9.999759197235107422e-01 3.334811538024951005e-09
5.146569975744696990e-11 9.999827146530151367e-01 1.231333328632899793e-07 2.844692801318160491e-07 9.580999176250770688e-07 1.996770890855259495e-07 5.783327878816635348e-07 9.238660823029931635e-06 4.369587429664534284e-07 5.404669082054169849e-06
1.415751142985754996e-07 2.361624673596907087e-08 1.278170369545250651e-08 1.232594058819813654e-05 2.212639856224996038e-06 9.998911619186401367e-01 4.230325794196687639e-05 1.260905690969593707e-08 1.721602416182577144e-06 5.006036735721863806e-05
1.120111905038356781e-03 1.626497693359851837e-02 4.144361615180969238e-01 1.722993105649948120e-01 7.481394801288843155e-03 6.148402113467454910e-03 1.324148848652839661e-03 3.692007064819335938e-01 4.183671437203884125e-03 7.541143801063299179e-03
1.207994017750024796e-02 2.747324109077453613e-02 2.175569534301757812e-02 3.118989244103431702e-02 5.618478730320930481e-02 1.854106038808822632e-02 4.124677740037441254e-03 1.604561507701873779e-01 3.176181763410568237e-02 6.364327669143676758e-01
4.063816049892921001e-06 9.992375373840332031e-01 1.017111571854911745e-04 2.022287808358669281e-04 3.623605152824893594e-05 2.066571905743330717e-04 1.344984411844052374e-05 7.926744729047641158e-05 8.927913586376234889e-05 2.960689198516774923e-05
9.999102354049682617e-01 7.884799560997635126e-05 1.780371349013876170e-06 8.108232663062153733e-08 3.267119268457463477e-07 3.528097991534195899e-08 6.777544967917492613e-06 1.081942400560365058e-06 6.397141874003864359e-07 4.566299338648605044e-08
5.522381514310836792e-03 9.807039052248001099e-03 4.353823661804199219e-01 3.792777359485626221e-01 4.153766110539436340e-02 2.836799062788486481e-02 6.575958337634801865e-03 3.162861615419387817e-02 4.506428539752960205e-02 1.683597080409526825e-02
2.231300560984195158e-11 1.887230510755344426e-10 9.485312091328523820e-09 9.999989271163940430e-01 1.155603723823617202e-09 9.789396244741510600e-07 2.569927604056942982e-10 1.239366298477762030e-08 2.826529765798113658e-08 1.310688730882247910e-07
9.923217892646789551e-01 1.257541473023593426e-03 1.107322634197771549e-03 1.611870364286005497e-03 2.986911276821047068e-04 1.949411962414160371e-04 3.473340475466102362e-04 6.983183557167649269e-04 8.412305032834410667e-04 1.320953480899333954e-03
9.999083280563354492e-01 2.516967470000963658e-07 5.781667482551711146e-07 4.401024682465504156e-07 2.490645783836953342e-06 3.464538735897804145e-07 6.815686788286257070e-07 1.017452746054914314e-06 2.011223114095628262e-05 6.574176950380206108e-05
1.229601309660210973e-07 3.161145746707916260e-01 4.981075762771070004e-04 6.825698018074035645e-01 1.291932221647584811e-05 2.317668113391846418e-04 3.976921561843482777e-06 3.746197617147117853e-04 1.908036938402801752e-04 3.361379640409722924e-06
2.264633541926741600e-03 6.068738002795726061e-05 3.045443072915077209e-02 8.970546126365661621e-01 1.849336149462033063e-05 2.961506322026252747e-02 3.556837691576220095e-05 1.039411313831806183e-02 1.456688856706023216e-03 2.864573709666728973e-02
9.999995231628417969e-01 9.235336051460762974e-08 5.904451327864990162e-08 3.425082439889592933e-09 2.624340567081162590e-08 2.542695831664332218e-08 2.119173103665161761e-07 1.200331638528950862e-07 2.828667078347280039e-08 1.678946759398058930e-08
9.343378337689500768e-07 1.227772190759424120e-05 3.720347585556282866e-09 8.596513723091447901e-09 6.223331183718983084e-09 1.723287095956038684e-05 9.999693632125854492e-01 2.997355252887246024e-08 8.317820032743838965e-08 7.130077861461359134e-09
1.060937356669455767e-04 9.931214451789855957e-01 7.665502489544451237e-04 8.045253925956785679e-04 6.088480586186051369e-04 4.014358564745634794e-04 1.069249701686203480e-03 1.629601349122822285e-03 9.008039487525820732e-04 5.914494395256042480e-04
9.867821354418992996e-04 1.252273591489938553e-06 3.009134670719504356e-04 1.538244191578996833e-06 9.954742789268493652e-01 3.183329317835159600e-05 1.073267543688416481e-03 7.541736704297363758e-05 1.969439908862113953e-03 8.528687612852081656e-05
9.999996423721313477e-01 2.522474451538414542e-09 9.197787420589520480e-08 4.873136205674200028e-08 1.223227741320442874e-09 2.270384946712056262e-08 1.939264926420491975e-08 2.656233277775754686e-08 4.878083714743297605e-08 1.458360721073859168e-08
3.208241658447796851e-11 1.017142459147635236e-08 9.999839067459106445e-01 3.236973270759335719e-06 7.501325782754975080e-09 7.610837515770185746e-10 1.038547359222263822e-09 1.284829613723559305e-05 2.289190526028050954e-08 6.331949187199370499e-09
4.365410859463736415e-06 2.374277246417477727e-04 3.131794699129386572e-07 1.892951331683434546e-06 2.178827607224320673e-08 3.289760854841006221e-07 1.099221691447382909e-07 4.965684752278320957e-09 9.997554421424865723e-01 7.489224174150876934e-08
1.329476799583062530e-04 1.827105152187868953e-04 2.654170384630560875e-05 2.098146639764308929e-02 1.667588221607729793e-04 1.426793262362480164e-02 9.617065191268920898e-01 8.064480425673536956e-06 2.423693891614675522e-03 1.034398810588754714e-04
1.000000000000000000e+00 8.909381045418829359e-12 4.006618925522786867e-10 2.675772936555631532e-10 5.946249742594389431e-11 8.668450846016639844e-09 3.544326432347588707e-08 7.690914571867324412e-10 2.004119759035916104e-09 3.449801555532872044e-09
4.732853631139732897e-05 1.305711339227855206e-04 9.764091372489929199e-01 1.776949968189001083e-03 2.411157824099063873e-03 8.980144630186259747e-04 1.415198296308517456e-02 1.835081959143280983e-03 2.298924839124083519e-03 4.074464595760218799e-05
6.951759860385209322e-05 6.243045208975672722e-05 4.867766983807086945e-04 1.294576213695108891e-03 8.933014760259538889e-05 2.313618460902944207e-04 1.004739388008601964e-04 7.358269158430630341e-06 9.971754550933837891e-01 4.827986122108995914e-04
