1.820319867062991648e-10 2.056384346360573545e-06 1.104063721868442371e-05 5.061269447992344794e-08 9.790158683742333778e-10 3.403333082019344147e-08 1.277012096068119718e-08 9.999859333038330078e-01 4.702233269426869811e-08 7.828710977264563553e-07
3.983601892798560584e-09 3.724827820406062528e-06 9.999449253082275391e-01 1.388587043038569391e-05 6.622881132400948445e-10 4.079309334770186979e-08 3.956450100872643816e-08 2.840367596945725381e-05 9.100603165279608220e-06 5.885259835025635766e-09
1.000000000000000000e+00 2.622979145081721919e-13 9.521687258096100948e-12 4.210041061429581344e-13 3.802488448352743522e-14 2.419732816894004657e-12 7.357554843157032565e-11 1.325751710018821528e-13 2.216789902684257463e-12 1.504498565660372655e-13
1.328940424372149209e-08 2.625958950375206769e-05 4.548007200355641544e-05 6.539530659210868180e-07 4.246536455809746258e-09 1.339863553440068245e-09 1.059090704025322793e-09 9.999221563339233398e-01 3.899928202599767246e-08 5.391168542701052502e-06
2.319511395398876630e-06 2.609283910715021193e-05 1.557036375743336976e-05 4.764082859765039757e-06 9.550331014906987548e-06 1.176440200651995838e-04 9.997134804725646973e-01 4.229468970606831135e-07 1.035417444654740393e-04 6.488241979241138324e-06
7.409763202304020524e-05 9.909120798110961914e-01 1.361873350106179714e-03 5.318988114595413208e-04 4.843597125727683306e-04 3.924003976862877607e-04 2.967370091937482357e-04 4.016526974737644196e-03 1.475885044783353806e-03 4.540636145975440741e-04
5.183665052754804492e-08 1.605330766096813022e-07 2.640738649972718122e-08 3.400250861886888742e-04 6.735119768563890830e-07 9.996405839920043945e-01 1.508537752670235932e-05 3.447537366696451500e-08 2.101506879625958391e-06 1.258264433090516832e-06
4.238320595744514007e-17 1.603892019197417085e-11 3.129572271362394964e-14 1.000000000000000000e+00 4.546865449322795745e-16 3.037024104424190796e-11 2.143261230722949030e-16 2.909326696654696010e-13 6.496908300381671816e-15 5.297370615081620215e-13
7.195002126536564901e-06 2.014304511249065399e-03 3.315515816211700439e-03 2.696338342502713203e-03 4.438001997186802328e-05 1.439362822566181421e-04 2.912052150350064039e-04 1.137621984526049346e-05 9.914584755897521973e-01 1.724877256492618471e-05
3.258008307582827001e-09 9.999549388885498047e-01 3.442613092374813277e-07 9.146360184786317404e-07 9.342063094663899392e-06 1.194686319649918005e-06 6.125596883066464216e-07 7.883753028181672562e-07 2.241732909169513732e-05 9.514081284578423947e-06
1.232134962947384338e-07 2.503836924461211311e-07 9.059656136400917603e-09 1.244270515599055216e-05 3.450051590334624052e-04 9.988479614257812500e-01 1.559009251650422812e-05 1.188787337014218792e-06 4.224423719279002398e-06 7.733045495115220547e-04
1.056226715445518494e-02 1.454659365117549896e-02 5.402466058731079102e-01 1.214329600334167480e-01 2.531793713569641113e-02 2.527474425733089447e-02 1.657821424305438995e-02 2.173582464456558228e-01 1.813330873847007751e-02 1.054915599524974823e-02
1.560875331051647663e-03 7.149885874241590500e-03 1.345600094646215439e-02 6.528659723699092865e-03 1.624625176191329956e-01 2.934074960649013519e-03 1.071089180186390877e-03 2.874517142772674561e-01 1.233683805912733078e-02 5.050483942031860352e-01
3.946429671941587003e-07 9.999978542327880859e-01 1.121836223916261588e-08 2.012642710269574309e-07 5.836810501591571665e-08 2.536067142955289455e-07 1.352870953041929170e-07 1.428408182846396812e-07 1.895235755000612698e-07 7.378732789220521227e-07
9.999926090240478516e-01 6.646362635365221649e-06 3.063984177487100169e-09 3.785018876101275964e-08 6.256917761682245782e-10 1.550131967231749286e-10 3.187646058222526335e-08 6.358198689770944156e-11 6.867645083730167244e-07 1.531804461052388433e-09
5.299418698996305466e-03 3.302754601463675499e-03 7.248678207397460938e-01 5.794535949826240540e-02 1.715689525008201599e-02 5.506882909685373306e-03 2.205701312050223351e-03 5.513793323189020157e-03 1.755925565958023071e-01 2.608877141028642654e-03
3.002188341677536343e-13 4.215543469854310388e-10 1.053310660914519303e-09 1.000000000000000000e+00 1.445681796496955940e-09 3.811118887142583844e-08 4.733666258451008080e-13 6.974229194156578160e-09 5.691363824666950677e-09 1.925646486711229954e-08
