7.824422709745704196e-07 4.148182415519841015e-05 3.484378103166818619e-04 2.248953023809008300e-05 7.385743856502813287e-07 1.049948696163482964e-05 2.581024091341532767e-06 9.995057582855224609e-01 4.264149993105093017e-07 6.679690704913809896e-05
8.004915486026220606e-08 2.815158723024069332e-06 9.998406171798706055e-01 2.221976683358661830e-05 5.329731607162102591e-07 1.425188997927762102e-07 4.286179375867504859e-07 3.981308509537484497e-06 1.288393104914575815e-04 3.427828971780400025e-07
9.999918937683105469e-01 1.467738014460095997e-10 8.101753337541595101e-06 6.933374763207211799e-09 3.303007520272238651e-11 3.228369394037144957e-08 2.479528138366049461e-09 2.181995251149260184e-09 1.990739662005580612e-08 5.148926840448098119e-10
3.142952778034668881e-07 1.108201176975853741e-04 1.012159045785665512e-03 3.116683728876523674e-05 4.158927822572877631e-06 1.017660451907431707e-06 1.770021498259666259e-07 9.985342025756835938e-01 3.460083007666980848e-06 3.026328340638428926e-04
1.530536828795447946e-04 1.902713993331417441e-04 9.641019278205931187e-04 2.496233209967613220e-04 1.654069405049085617e-03 1.980694010853767395e-03 9.849054217338562012e-01 5.221731407800689340e-05 8.482718840241432190e-03 1.367699587717652321e-03
1.004076446406543255e-03 9.159058928489685059e-01 5.707458592951297760e-03 4.164151381701231003e-03 4.542627837508916855e-03 2.484946977347135544e-03 2.292832359671592712e-03 4.652746766805648804e-02 9.721824899315834045e-03 7.648790720850229263e-03
3.392443526536226273e-03 2.493919618427753448e-02 1.070932834409177303e-03 1.436441391706466675e-02 2.738343924283981323e-02 2.007554769515991211e-01 7.075431346893310547e-01 8.565370808355510235e-04 8.424483239650726318e-03 1.127001736313104630e-02
1.157699283660384992e-11 3.818328053739605821e-08 1.687780049053344555e-08 9.999997615814208984e-01 4.692538357886633094e-09 1.333439456630003406e-07 3.617556948443123588e-11 1.238521889490584726e-07 3.493216604866233865e-09 4.599620240242074942e-08
9.026193583849817514e-05 2.073172666132450104e-02 1.046180026605725288e-03 5.295511218719184399e-04 7.417933084070682526e-04 8.748983964323997498e-04 4.121629754081368446e-04 1.267492334591224790e-04 9.747923612594604492e-01 6.543235504068434238e-04
1.242215148522518575e-06 9.980062842369079590e-01 4.748123319586738944e-05 2.123013255186378956e-04 4.284626920707523823e-04 4.388336310512386262e-05 3.586800085031427443e-05 2.712158602662384510e-04 3.477229911368340254e-04 6.056330748833715916e-04
